month,supplier,bnf_name,bnf_code,total_items,total_cost
2018-12-01,EMIS,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,2,213.04241
2018-12-01,TPP,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,7,243.06937
2018-12-01,EMIS,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,5,70.88014
2018-12-01,EMIS,Methotrexate_Inj 2.5mg/ml 2ml Vl,0801030P0AAAIAI,2,214.07777
2018-12-01,TPP,Ondemet_Tab 8mg,0406000S0BCADAC,1,35.4297
2018-12-01,EMIS,Ketalar_Inj 50mg/ml 10ml Vl,1501010F0BBAAAB,1,81.4015
2018-12-01,EMIS,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,1,102.8992
2018-12-01,EMIS,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,23,1191.14145
2018-12-01,EMIS,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,18,1129.45467
2018-12-01,TPP,"Promixin_Inj 1,000,000u Vl (Dry)",0501070I0BCABAB,3,501.23028999999997
2018-12-01,EMIS,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,36,4504.483260000001
2018-12-01,TPP,Cefotaxime Sod_Inj 500mg Vl,0501021D0AAAAAA,1,2.78454
2018-12-01,EMIS,Anidulafungin_I/V Inf Pdr 100mg Vl,0502040A0AAABAB,1,1587.14672
2018-12-01,TPP,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,1,97.91696
2018-12-01,Vision,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,2,21.04391
2018-12-01,TPP,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,26,826.09352
2018-12-01,TPP,Emtricitabine/Tenofovir_Tab 200mg/245mg,0503010AAAAAAAA,1,11.12063
2018-12-01,EMIS,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,4,667.2799
2018-12-01,TPP,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,4,89.66028
2018-12-01,EMIS,Zoledronic Acid_I/V Inf 50mcg/ml 100mlVl,0606020V0AAAFAF,1,247.57691
2018-12-01,TPP,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,3,628.97285
2018-12-01,TPP,Meropenem_Inj 1g Vl (Dry),0501022A0AAABAB,1,880.10252
2018-12-01,EMIS,Emtricitabine/Tenofovir_Tab 200mg/245mg,0503010AAAAAAAA,3,480.35754000000003
2018-12-01,EMIS,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,23,775.00778
2018-12-01,Vision,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,3,374.73769
2018-12-01,TPP,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,12,1121.70738
2018-12-01,TPP,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,75,472.2761099999999
2018-12-01,EMIS,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,8,2484.4826000000003
2018-12-01,EMIS,Zoledronic Acid_I/V Inf 40mcg/ml 100ml,0606020V0AAADAD,5,696.19796
2018-12-01,EMIS,Botox_Inj Pdr 200u Vl,0409030B0BCACAG,2,769.67273
2018-12-01,EMIS,Vancomycin HCl_I/V Inf 1g Vl,0501070U0AAAFAF,2,209.06559
2018-12-01,EMIS,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,2,136.46744999999999
2018-12-01,Microtest,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,4,493.21387
2018-12-01,TPP,Amoxicillin Sod_Inj 1g Vl,0501013C0AAAEAE,3,204.60314
2018-12-01,EMIS,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,37,4248.75653
2018-12-01,TPP,Talmanco_Tab 20mg,0704050R0BDAAAB,1,387.55282
2018-12-01,EMIS,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,9,4406.65228
2018-12-01,Vision,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,3,138.51265
2018-12-01,EMIS,Amikacin_Inj 250mg/ml 2ml Vl,0501040C0AAAAAA,1,334.15766
2018-12-01,EMIS,Abacavir/Lamivudine_Tab 600mg/300mg,0503010Z0AAAAAA,1,9.37565
2018-12-01,TPP,Methotrexate_Inj 2.5mg/ml 2ml Vl,0801030P0AAAIAI,3,20.16112
2018-12-01,Vision,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,9,51.634820000000005
2018-12-01,EMIS,Botox_Inj 100u Vl,0409030B0BCAAAE,1,128.28705
2018-12-01,TPP,Cefotaxime Sod_Inj 1g Vl,0501021D0AAABAB,1,38.99601
2018-12-01,TPP,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,189,19178.713789999994
2018-12-01,Vision,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,1,12.78417
2018-12-01,Vision,Nutricia_preOp Liq,090402000BBQFA0,1,81.6181
2018-12-01,TPP,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,16,4644.45857
2018-12-01,TPP,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,4,133.40446
2018-12-01,TPP,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,9,240.79802
2018-12-01,EMIS,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,38,1660.33915
2018-12-01,Microtest,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,4,133.1424
2018-12-01,TPP,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,28,1606.5036499999999
2018-12-01,EMIS,Ondemet_Tab 8mg,0406000S0BCADAC,1,100.92427
2018-12-01,Vision,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,4,1819.91399
2018-12-01,Microtest,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,1,20.77372
2018-12-01,EMIS,Cefuroxime Sod_Inj 750mg Vl,0501021J0AAABAB,1,2.33902
2018-12-01,TPP,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,6,802.80988
2018-12-01,EMIS,"Adren_Inj 1/10,000 10ml Pfs",0207030A0AAABAB,1,31.89543
2018-12-01,EMIS,Cefotaxime Sod_Inj 500mg Vl,0501021D0AAAAAA,1,2.78454
2018-12-01,TPP,Levobupivac HCl_Inj 2.5mg/ml 10ml Amp,1502010V0AAAAAA,4,38.230779999999996
2018-12-01,Vision,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,1,22.80237
2018-12-01,EMIS,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,35,11120.47247
2018-12-01,EMIS,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,6,818.02054
2018-12-01,EMIS,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,9,553.6418
2018-12-01,Microtest,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,2,91.15988
2018-12-01,EMIS,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,13,523.48252
2018-12-01,Vision,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,1,18.70909
2018-12-01,TPP,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,2,214.86673000000002
2018-12-01,Vision,Chirocaine_Inj 5mg/ml 10ml Amp,1502010V0BBABAB,7,10.52558
2018-12-01,TPP,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,2,616.94049
2018-12-01,Vision,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,1,30.531
2018-12-01,Vision,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,4,394.44101
2018-12-01,TPP,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,3,211.37168000000003
2018-12-01,EMIS,Omeprazole_I/V Inf 40mg Vl,0103050P0AAAVAV,1,144.80868
2018-12-01,EMIS,Piperacillin/Tazobactam_I/VInf2g/0.25gVl,0501014S0AAAAAA,1,298.23705
2018-12-01,TPP,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,3,11.15058
2018-12-01,Vision,Amikacin_Inj 250mg/ml 2ml Vl,0501040C0AAAAAA,1,33.52693
2018-12-01,TPP,Esomeprazole_Inj 40mg Vl (Dry),0103050E0AAACAC,3,435.874
2018-12-01,Microtest,Fluclox Sod_Inj 250mg Vl,0501012G0AAACAC,1,23.95948
2018-12-01,TPP,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,4,48.53779
2019-01-01,TPP,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,22,7055.38525
2019-01-01,EMIS,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,25,1253.3409000000001
2019-01-01,Vision,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,3,1417.98702
2019-01-01,EMIS,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,29,4130.3817899999995
2019-01-01,TPP,Nutricia_preOp Liq,090402000BBQFA0,3,148.67078
2019-01-01,Vision,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,1,81.41095
2019-01-01,Vision,Chirocaine_Inj 5mg/ml 10ml Amp,1502010V0BBABAB,3,4.5108
2019-01-01,EMIS,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,36,1689.73695
2019-01-01,TPP,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,19,1357.1168800000003
2019-01-01,TPP,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,15,706.3518499999999
2019-01-01,Vision,Levobupivac HCl_Inj 5mg/ml 10ml Amp,1502010V0AAABAB,1,1.5036
2019-01-01,EMIS,Zoledronic Acid_I/V Inf 40mcg/ml 100ml,0606020V0AAADAD,1,161.64004
2019-01-01,Microtest,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,6,175.49432
2019-01-01,TPP,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,3,194.92342
2019-01-01,EMIS,Botox_Inj 100u Vl,0409030B0BCAAAE,1,384.82244
2019-01-01,TPP,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,1,822.5369
2019-01-01,Vision,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,5,594.9190600000001
2019-01-01,EMIS,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,9,325.70581999999996
2019-01-01,Vision,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,3,350.87704
2019-01-01,TPP,Tazocin_I/V Inf 4g/0.5g Vl,0501014S0BBABAB,1,591.37243
2019-01-01,TPP,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,13,392.65346
2019-01-01,EMIS,Levetiracetam_I/V Inf 100mg/ml 5ml Vl,0408010A0AAAJAJ,14,5719.3094
2019-01-01,TPP,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,8,783.38162
2019-01-01,EMIS,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,4,483.63300000000004
2019-01-01,EMIS,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,2,150.83640000000003
2019-01-01,TPP,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,2,384.27795
2019-01-01,EMIS,Meropenem_Inj 1g Vl (Dry),0501022A0AAABAB,1,693.21599
2019-01-01,TPP,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,10,155.54742000000002
2019-01-01,TPP,Fluclox Sod_Inj 500mg Vl,0501012G0AAADAD,1,478.93662
2019-01-01,EMIS,Fluclox Sod_Inj 250mg Vl,0501012G0AAACAC,4,351.26068
2019-01-01,EMIS,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,6,107.99421
2019-01-01,TPP,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,4,17.87004
2019-01-01,EMIS,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,38,1055.86479
2019-01-01,Microtest,Cefuroxime Sod_Inj 750mg Vl,0501021J0AAABAB,5,246.14989
2019-01-01,EMIS,Piperacillin/Tazobactam_I/VInf 4g/0.5gVl,0501014S0AAABAB,1,131.57734
2019-01-01,TPP,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,7,1005.7532800000001
2019-01-01,EMIS,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,3,525.80503
2019-01-01,Vision,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,2,45.60308
2019-01-01,EMIS,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,21,886.4934900000001
2019-01-01,Microtest,Tazocin_I/V Inf 4g/0.5g Vl,0501014S0BBABAB,1,591.37243
2019-01-01,TPP,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,2,495.0988
2019-01-01,Vision,Fluclox Sod_Inj 250mg Vl,0501012G0AAACAC,1,79.8331
2019-01-01,EMIS,Amikacin_Inj 250mg/ml 2ml Vl,0501040C0AAAAAA,1,668.27875
2019-01-01,TPP,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,18,264.22644
2019-01-01,EMIS,"Adren_Inj 1/10,000 10ml Pfs",0207030A0AAABAB,1,31.89427
2019-01-01,TPP,Methotrexate_Inj 2.5mg/ml 2ml Vl,0801030P0AAAIAI,2,13.36533
2019-01-01,EMIS,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,1,38.42532
2019-01-01,Microtest,Fluclox Sod_Inj 250mg Vl,0501012G0AAACAC,1,23.95861
2019-01-01,EMIS,Abacavir/Lamivudine_Tab 600mg/300mg,0503010Z0AAAAAA,1,264.01474
2019-01-01,Vision,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,1,14.96276
2019-01-01,EMIS,Cefotaxime Sod_Inj 500mg Vl,0501021D0AAAAAA,1,4.17666
2019-01-01,TPP,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,2,380.10129
2019-01-01,EMIS,Vancomycin HCl_I/V Inf 1g Vl,0501070U0AAAFAF,3,182.18619
2019-01-01,EMIS,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,1,41.77905
2019-01-01,TPP,Prostin_E2 Gel 1mg/2.5ml Pfs,0701010I0BBAFAF,1,12.3382
2019-01-01,EMIS,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,10,2380.06429
2019-01-01,TPP,Esomeprazole_Inj 40mg Vl (Dry),0103050E0AAACAC,5,714.9956299999999
2019-01-01,EMIS,Emtricitabine/Tenofovir_Tab 200mg/245mg,0503010AAAAAAAA,1,176.36047
2019-01-01,EMIS,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,55,385.05756999999994
2019-01-01,EMIS,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,44,2452.17486
2019-01-01,EMIS,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,11,49.130210000000005
2019-01-01,Vision,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,3,93.46767
2019-01-01,EMIS,Cefotaxime Sod_Inj 1g Vl,0501021D0AAABAB,1,3.24852
2019-01-01,EMIS,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,230,22571.10335000001
2019-01-01,EMIS,Tazocin_I/V Inf 4g/0.5g Vl,0501014S0BBABAB,1,591.37243
2019-01-01,EMIS,Gelaspan_Ecobag I/V Inf 4% 500ml,0902022I0BFAAAA,1,110.46198
2019-01-01,TPP,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,47,3108.4228599999997
2019-01-01,TPP,Meropenem_Inj 1g Vl (Dry),0501022A0AAABAB,1,1155.18504
2019-01-01,EMIS,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,22,803.91615
2019-01-01,EMIS,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,8,367.79419
2019-01-01,TPP,"Promixin_Inj 1,000,000u Vl (Dry)",0501070I0BCABAB,2,243.65117999999998
2019-01-01,EMIS,Fluclox Sod_Inj 500mg Vl,0501012G0AAADAD,3,56.01169
2019-01-01,EMIS,Omeprazole_I/V Inf 40mg Vl,0103050P0AAAVAV,5,880.28735
2019-01-01,TPP,Amoxicillin Sod_Inj 1g Vl,0501013C0AAAEAE,3,4.411759999999999
2019-01-01,TPP,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,5,97.92171
2019-01-01,Microtest,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,1,56.07564
2019-01-01,TPP,Cefotaxime Sod_Inj 1g Vl,0501021D0AAABAB,5,74.7283
2019-01-01,EMIS,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,5,793.2106400000001
2019-01-01,Microtest,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,3,351.17704
2019-01-01,TPP,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,4,124.52039
2019-01-01,Microtest,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,1,45.57829
2019-01-01,Vision,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,2,2.78649
2019-01-01,EMIS,Ketalar_Inj 50mg/ml 10ml Vl,1501010F0BBAAAB,2,162.82191
2019-01-01,EMIS,Ketalar_Inj 10mg/ml 20ml Vl,1501010F0BBACAA,1,46.97667
2019-01-01,TPP,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,5,222.06564999999998
2019-01-01,TPP,Botox_Inj 100u Vl,0409030B0BCAAAE,1,218.28241
2019-01-01,EMIS,Co-Amoxiclav_Inj 500mg/100mg Vl,0501013K0AAAEAE,1,58.19588
2019-01-01,Vision,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,1,205.64353
2019-01-01,TPP,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,193,18579.844740000008
2019-01-01,EMIS,Ceftazidime Pentahyd_Inj 2g Vl,0501021H0AAACAC,3,762.5826999999999
2019-01-01,Vision,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,1,55.39809
2019-01-01,TPP,Ceftazidime Pentahyd_Inj 1g Vl,0501021H0AAABAB,1,411.24471
2019-01-01,TPP,Abacavir/Lamivudine_Tab 600mg/300mg,0503010Z0AAAAAA,1,264.01474
2019-01-01,EMIS,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,29,1675.58328
2019-01-01,TPP,Chirocaine_Inj 2.5mg/ml 10ml Amp,1502010V0BBAAAA,7,9.16082
2019-01-01,TPP,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,99,676.5773399999997
2019-01-01,TPP,Fluclox Sod_Inj 250mg Vl,0501012G0AAACAC,5,558.80691
2019-01-01,TPP,Cefotaxime Sod_Inj 500mg Vl,0501021D0AAAAAA,1,2.78444
2019-01-01,TPP,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,10,504.66179999999997
2019-01-01,Vision,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,14,96.23690000000002
2019-01-01,Microtest,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,3,387.71928
2019-01-01,Vision,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,1,7.19626
2019-01-01,Vision,"Promixin_Inj 1,000,000u Vl (Dry)",0501070I0BCABAB,1,104.42902
2019-02-01,TPP,Nutricia_preOp Liq,090402000BBQFA0,2,17.52
2019-02-01,TPP,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,8,809.1043
2019-02-01,TPP,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,3,1322.62414
2019-02-01,EMIS,Phenylbutazone_Tab 100mg,1001010Q0AAABAB,5,537.7212400000001
2019-02-01,EMIS,Vancomycin HCl_I/V Inf 1g Vl,0501070U0AAAFAF,1,94.03517
2019-02-01,TPP,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,30,2094.1216400000003
2019-02-01,TPP,Emtricitabine/Tenofovir_Tab 200mg/245mg,0503010AAAAAAAA,3,958.00152
2019-02-01,Vision,Nutricia_preOp Liq,090402000BBQFA0,1,5.84413
2019-02-01,Microtest,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,3,501.49195999999995
2019-02-01,TPP,Chirocaine_Inj 2.5mg/ml 10ml Amp,1502010V0BBAAAA,15,19.64031
2019-02-01,Vision,Ertapenem Sod_I/V Inf 1g Vl (Dry),0501022B0AAAAAA,1,205.74815
2019-02-01,TPP,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,24,1551.8114500000001
2019-02-01,TPP,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,6,101.13896
2019-02-01,TPP,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,6,292.85249
2019-02-01,TPP,Piperacillin/Tazobactam_I/VInf2g/0.25gVl,0501014S0AAAAAA,1,372.48185
2019-02-01,EMIS,Gelaspan_Ecobag I/V Inf 4% 500ml,0902022I0BFAAAA,1,110.51817
2019-02-01,TPP,Ciprofloxacin_I/V Inf 2mg/ml 100ml Bag,0501120L0AABEBE,1,130.01919
2019-02-01,TPP,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,1,192.23673
2019-02-01,Microtest,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,6,969.95361
2019-02-01,EMIS,Vancomycin HCl_I/V Inf 500mg Vl,0501070U0AAACAC,2,128.57365000000001
2019-02-01,TPP,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,3,743.02601
2019-02-01,Vision,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,1,53.44519
2019-02-01,EMIS,Emtricitabine/Tenofovir_Tab 200mg/245mg,0503010AAAAAAAA,3,879.02524
2019-02-01,TPP,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,11,455.98986
2019-02-01,Vision,Gentamicin Sulf_Inj 40mg/ml 2ml Vl,0501040H0AAAMAM,2,40.984080000000006
2019-02-01,TPP,Zoledronic Acid_I/V Inf 800mcg/ml 5ml Vl,0606020V0AAABAB,1,137.48529
2019-02-01,Vision,Chirocaine_Inj 5mg/ml 10ml Amp,1502010V0BBABAB,4,6.01746
2019-02-01,Microtest,Omeprazole_I/V Inf 40mg Vl,0103050P0AAAVAV,3,325.75993
2019-02-01,EMIS,Methotrexate_Inj 2.5mg/ml 2ml Vl,0801030P0AAAIAI,2,113.88788000000001
2019-02-01,Microtest,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,4,117.05571
2019-02-01,EMIS,Ketamine_Inj 50mg/ml 10ml Vl,1501010F0AAABAB,7,241.14509999999999
2019-02-01,EMIS,Fluclox Sod_Inj 500mg Vl,0501012G0AAADAD,1,15.98466
2019-02-01,Vision,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,3,351.05553
2019-02-01,Vision,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,1,18.71792
2019-02-01,EMIS,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,24,4613.31612
2019-02-01,TPP,Esomeprazole_Inj 40mg Vl (Dry),0103050E0AAACAC,2,221.03634
2019-02-01,TPP,Fluclox Sod_Inj 250mg Vl,0501012G0AAACAC,4,319.49484
2019-02-01,EMIS,Cefuroxime Sod_Inj 750mg Vl,0501021J0AAABAB,1,98.29753
2019-02-01,EMIS,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,74,450.56359000000003
2019-02-01,EMIS,Co-Amoxiclav_Inj 1g/200mg Vl,0501013K0AAAFAF,1,76.62354
2019-02-01,EMIS,Pantoprazole_Inj 40mg Vl,0103050R0AAACAC,1,167.15159
2019-02-01,Microtest,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,6,35.10495
2019-02-01,Vision,Tranexamic Acid_Inj 100mg/ml 5ml Amp,0211000P0AAAAAA,1,6.97705
2019-02-01,Microtest,Viridal Duo_S/Pack Inj 40mcg Cart,0704050B0BCAIBN,1,83.1022
2019-02-01,TPP,Zoledronic Acid_I/V Inf 50mcg/ml 100mlVl,0606020V0AAAFAF,1,235.49184
2019-02-01,EMIS,Ceftazidime Pentahyd_Inj 2g Vl,0501021H0AAACAC,6,648.10472
2019-02-01,EMIS,Abacavir/Lamivudine_Tab 600mg/300mg,0503010Z0AAAAAA,1,264.14905
2019-02-01,Vision,Chlorphenamine Mal_Inj 10mg/ml 1ml Amp,0304010G0AAAAAA,3,29.263930000000002
2019-02-01,TPP,Ceftriaxone Sod_Inj 2g Vl,0501021G0AAADAD,16,1496.2917400000001
2019-02-01,TPP,Piperacillin/Tazobactam_I/VInf 4g/0.5gVl,0501014S0AAABAB,1,107.82517
2019-02-01,EMIS,Amoxicillin Sod_Inj 1g Vl,0501013C0AAAEAE,2,30.75782
2019-02-01,EMIS,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,4,40.16599
2019-02-01,EMIS,Meropenem_Inj 1g Vl (Dry),0501022A0AAABAB,1,693.56862
2019-02-01,TPP,Ceftriaxone Sod_Inj 250mg Vl,0501021G0AAABAB,6,26.80628
2019-02-01,TPP,Methotrexate_Inj 2.5mg/ml 2ml Vl,0801030P0AAAIAI,2,13.37213
2019-02-01,Vision,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,2,200.6067
2019-02-01,TPP,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,1,9.96721
2019-02-01,Vision,Amoxicillin Sod_Inj 500mg Vl,0501013C0AAADAD,1,50.90077
2019-02-01,EMIS,Ketorolac Trometamol_Inj 30mg/ml 1ml Amp,1501042E0AAAAAA,12,465.26355
2019-02-01,Microtest,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,2,136.7796
2019-02-01,Vision,Midazolam HCl_Inj 2mg/ml 5ml Amp,1501041T0AAABAB,21,137.71135999999998
2019-02-01,EMIS,Fluclox Sod_Inj 1g Vl,0501012G0AAAEAE,3,160.22415
2019-02-01,TPP,"Colistimeth Sod_Inj 1,000,000u Vl",0501070I0AAABAB,159,17250.76532000001
2019-02-01,TPP,Fluclox Sod_Inj 500mg Vl,0501012G0AAADAD,1,31.95693
2019-02-01,EMIS,Ketalar_Inj 50mg/ml 10ml Vl,1501010F0BBAAAB,3,244.3571
2019-02-01,TPP,Ceftriaxone Sod_Inj 1g Vl,0501021G0AAACAC,8,293.77311
2019-02-01,EMIS,Omeprazole_I/V Inf 40mg Vl,0103050P0AAAVAV,2,90.14735999999999
2019-02-01,EMIS,Meropenem_Inj 500mg Vl (Dry),0501022A0AAAAAA,10,2281.5747899999997
2019-02-01,EMIS,Viridal Duo_S/Pack Inj 10mcg Cart,0704050B0BCAHBM,21,486.54192
2019-02-01,EMIS,Viridal Duo_S/Pack Inj 20mcg Cart,0704050B0BCAGBL,13,501.66572
