bnf_code,name,vpid,form,form_indicator,form_size,form_units,unit_of_measure,numerator,numerator_unit_of_measure,denominator,denominator_unit_of_measure,ingredient_count
1304000G0AACWCW,Propylene glycol 50% in Clobetasol 0.05% ointment,28947411000001102,Ointment,Continuous,,,,250,microgram,1,gram,2
1304000G0AACWCW,Propylene glycol 50% in Clobetasol 0.05% ointment,28947411000001102,Ointment,Continuous,,,,500,mg,1,gram,2
1304000G0AACXCX,Clobetasol 0.05% cream 30% in Aqueous cream,28945811000001105,Cream,Continuous,,,,150,microgram,1,gram,1
1304000G0AACYCY,Coal tar solution 10% in Clobetasol 0.05% ointment,28946611000001101,Ointment,Continuous,,,,100,mg,1,gram,2
1304000G0AACYCY,Coal tar solution 10% in Clobetasol 0.05% ointment,28946611000001101,Ointment,Continuous,,,,450,microgram,1,gram,2
1304000G0AACZCZ,Clobetasol 0.05% cream 10% in Generic Unguentum M cream,29826711000001102,Cream,Continuous,,,,50,microgram,1,gram,1
1304000G0AACZCZ,Clobetasol 0.05% cream 10% in Unguentum M cream,29826711000001102,Cream,Continuous,,,,50,microgram,1,gram,1
1304000G0AADADA,Clobetasol 0.05% cream 50% in Generic Unguentum M cream,29826811000001105,Cream,Continuous,,,,250,microgram,1,gram,1
1304000G0AADADA,Clobetasol 0.05% cream 50% in Unguentum M cream,29826811000001105,Cream,Continuous,,,,250,microgram,1,gram,1
1304000G0AADBDB,Propylene glycol 40% in Clobetasol 0.05% ointment,29828111000001104,Ointment,Continuous,,,,300,microgram,1,gram,2
1304000G0AADBDB,Propylene glycol 40% in Clobetasol 0.05% ointment,29828111000001104,Ointment,Continuous,,,,400,mg,1,gram,2
1304000G0AADCDC,Salicylic acid 5% in Clobetasol 0.05% cream,29828211000001105,Cream,Continuous,,,,50,mg,1,gram,2
1304000G0AADCDC,Salicylic acid 5% in Clobetasol 0.05% cream,29828211000001105,Cream,Continuous,,,,475,microgram,1,gram,2
1304000G0AADDDD,Coal tar solution 10% in Clobetasol 0.05% cream,30919811000001102,Cream,Continuous,,,,100,mg,1,gram,2
1304000G0AADDDD,Coal tar solution 10% in Clobetasol 0.05% cream,30919811000001102,Cream,Continuous,,,,450,microgram,1,gram,2
1304000G0AADEDE,Clobetasol 0.05% ointment 25% in Generic Unguentum M cream,30919411000001104,Cream,Continuous,,,,125,microgram,1,gram,1
1304000G0AADEDE,Clobetasol 0.05% ointment 25% in Unguentum M cream,30919411000001104,Cream,Continuous,,,,125,microgram,1,gram,1
1304000G0AADFDF,Clobetasol 0.05% ointment 25% / Dithranol 0.05% in White soft paraffin,32391811000001100,Ointment,Continuous,,,,125,microgram,1,gram,2
1304000G0AADFDF,Clobetasol 0.05% ointment 25% / Dithranol 0.05% in White soft paraffin,32391811000001100,Ointment,Continuous,,,,500,microgram,1,gram,2
1304000G0AADGDG,Clobetasol 0.05% cream 25% in Cetomacrogol cream (Formula A),32653811000001104,Cream,Continuous,,,,125,microgram,1,gram,1
1304000G0AADHDH,Clobetasol 0.05% ointment 20% in Cetomacrogol cream (Formula A),32653911000001109,Cream,Continuous,,,,100,microgram,1,gram,1
1304000G0AADIDI,Clobetasol 0.05% cream 10% in Aqueous cream,32748111000001109,Cream,Continuous,,,,50,microgram,1,gram,1
1304000G0AADJDJ,Clobetasol 0.05% ointment 50% in Emulsifying ointment,32748311000001106,Ointment,Continuous,,,,250,microgram,1,gram,1
1304000G0AADKDK,Clobetasol 0.05% cream 25% / Propylene glycol 40% in Aqueous cream,32748211000001103,Cream,Continuous,,,,125,microgram,1,gram,2
1304000G0AADKDK,Clobetasol 0.05% cream 25% / Propylene glycol 40% in Aqueous cream,32748211000001103,Cream,Continuous,,,,400,mg,1,gram,2
1304000G0BBAAAA,Dermovate 0.05% cream,346938005,Cream,Continuous,,,,500,microgram,1,gram,1
1304000G0BBABBA,Dermovate 0.05% ointment,347928005,Ointment,Continuous,,,,500,microgram,1,gram,1
1304000G0BBAEBB,Dermovate 0.05% scalp application,3335611000001100,Liquid,Continuous,,,,500,microgram,1,gram,1
1304000G0BBAFCA,Dermovate-NN cream,3405211000001103,Cream,Continuous,,,,5,mg,1,gram,3
1304000G0BBAFCA,Dermovate-NN cream,3405211000001103,Cream,Continuous,,,,500,microgram,1,gram,3
1304000G0BBAFCA,Dermovate-NN cream,3405211000001103,Cream,Continuous,,,,100000,unit,1,gram,3
1304000G0BBAGCB,Dermovate-NN ointment,3405411000001104,Ointment,Continuous,,,,5,mg,1,gram,3
1304000G0BBAGCB,Dermovate-NN ointment,3405411000001104,Ointment,Continuous,,,,500,microgram,1,gram,3
1304000G0BBAGCB,Dermovate-NN ointment,3405411000001104,Ointment,Continuous,,,,100000,unit,1,gram,3
1304000G0BDAACC,Clarelux 500micrograms/g foam,375770003,Foam,Continuous,,,,500,microgram,1,gram,1
1304000G0BEAACD,Etrivex 500micrograms/g shampoo,11771811000001108,Shampoo,Continuous,,,,500,microgram,1,gram,1
1304000G0BFAAAA,ClobaDerm 0.05% cream,346938005,Cream,Continuous,,,,500,microgram,1,gram,1
1304000G0BFABBA,ClobaDerm 0.05% ointment,347928005,Ointment,Continuous,,,,500,microgram,1,gram,1
1304000H0AAAAAA,Clobetasone 0.05% cream,331880006,Cream,Continuous,,,,500,microgram,1,gram,1
1304000H0AABABA,Clobetasone 0.05% ointment,331881005,Ointment,Continuous,,,,500,microgram,1,gram,1
1304000H0AACACA,"Clobetasone 0.05% / Oxytetracycline 3% / Nystatin 100,000units/g cream",8823711000001108,Cream,Continuous,,,,30,mg,1,gram,3
1304000H0AACACA,"Clobetasone 0.05% / Oxytetracycline 3% / Nystatin 100,000units/g cream",8823711000001108,Cream,Continuous,,,,500,microgram,1,gram,3
1304000H0AACACA,"Clobetasone 0.05% / Oxytetracycline 3% / Nystatin 100,000units/g cream",8823711000001108,Cream,Continuous,,,,100000,unit,1,gram,3
1304000H0AACECE,Coal tar solution 5% in Clobetasone 0.05% cream,15226411000001108,Cream,Continuous,,,,50,mg,1,gram,2
1304000H0AACECE,Coal tar solution 5% in Clobetasone 0.05% cream,15226411000001108,Cream,Continuous,,,,475,microgram,1,gram,2
1304000H0AACFCF,Coal tar solution 3% in Clobetasone 0.05% cream,15223011000001107,Cream,Continuous,,,,30,mg,1,gram,2
1304000H0AACFCF,Coal tar solution 3% in Clobetasone 0.05% cream,15223011000001107,Cream,Continuous,,,,485,microgram,1,gram,2
1304000H0AACHCH,Coal tar 5% in Clobetasone 0.05% ointment,15221811000001100,Ointment,Continuous,,,,50,mg,1,gram,2
1304000H0AACHCH,Coal tar 5% in Clobetasone 0.05% ointment,15221811000001100,Ointment,Continuous,,,,475,microgram,1,gram,2
1304000H0AACICI,Ichthammol liquid 1% in Clobetasone 0.05% ointment,15410811000001104,Ointment,Continuous,,,,10,mg,1,gram,2
1304000H0AACICI,Ichthammol liquid 1% in Clobetasone 0.05% ointment,15410811000001104,Ointment,Continuous,,,,495,microgram,1,gram,2
1304000H0AACJCJ,Coal tar solution 5% / Clobetasone 0.05% cream 15% in Aqueous cream,15646911000001100,Cream,Continuous,,,,50,mg,1,gram,2
1304000H0AACJCJ,Coal tar solution 5% / Clobetasone 0.05% cream 15% in Aqueous cream,15646911000001100,Cream,Continuous,,,,75,microgram,1,gram,2
1304000H0AACKCK,Clobetasone 0.05% ointment 50% in White soft paraffin,18525311000001108,Ointment,Continuous,,,,250,microgram,1,gram,1
1304000H0AACLCL,Clobetasol 0.05% ointment 25% / Coal tar solution 5% in White soft paraffin,24675611000001108,Ointment,Continuous,,,,50,mg,1,gram,2
1304000H0AACLCL,Clobetasol 0.05% ointment 25% / Coal tar solution 5% in White soft paraffin,24675611000001108,Ointment,Continuous,,,,125,microgram,1,gram,2
1304000H0AACMCM,Clobetasone 0.05% cream 50% in Aqueous cream,30919511000001100,Cream,Continuous,,,,250,microgram,1,gram,1
1304000H0AACNCN,Coal tar solution 5% in Clobetasone 0.05% ointment,30920011000001109,Ointment,Continuous,,,,50,mg,1,gram,2
1304000H0AACNCN,Coal tar solution 5% in Clobetasone 0.05% ointment,30920011000001109,Ointment,Continuous,,,,475,microgram,1,gram,2
1304000H0AACPCP,Clobetasone 0.05% cream 50% in White soft paraffin,32875811000001108,Cream,Continuous,,,,250,microgram,1,gram,1
1304000H0AACQCQ,Coal tar solution 2% in Clobetasone 0.05% ointment,32876011000001106,Ointment,Continuous,,,,20,mg,1,gram,2
1304000H0AACQCQ,Coal tar solution 2% in Clobetasone 0.05% ointment,32876011000001106,Ointment,Continuous,,,,490,microgram,1,gram,2
1304000H0AACRCR,Coal tar solution 12% / Salicylic acid 3% in Clobetasone 0.05% ointment,24621211000001107,Ointment,Continuous,,,,30,mg,1,gram,3
1304000H0AACRCR,Coal tar solution 12% / Salicylic acid 3% in Clobetasone 0.05% ointment,24621211000001107,Ointment,Continuous,,,,120,mg,1,gram,3
1304000H0AACRCR,Coal tar solution 12% / Salicylic acid 3% in Clobetasone 0.05% ointment,24621211000001107,Ointment,Continuous,,,,425,microgram,1,gram,3
1304000H0AACSCS,Coal tar solution 3% in Clobetasone 0.05% ointment,22677211000001108,Ointment,Continuous,,,,30,mg,1,gram,2
1304000H0AACSCS,Coal tar solution 3% in Clobetasone 0.05% ointment,22677211000001108,Ointment,Continuous,,,,485,microgram,1,gram,2
1304000H0AACTCT,Coal tar solution 10% in Clobetasone 0.05% ointment,24445111000001104,Ointment,Continuous,,,,100,mg,1,gram,2
1304000H0AACTCT,Coal tar solution 10% in Clobetasone 0.05% ointment,24445111000001104,Ointment,Continuous,,,,450,microgram,1,gram,2
1304000H0BBAAAA,Eumovate 0.05% cream,331880006,Cream,Continuous,,,,500,microgram,1,gram,1
1304000H0BBABBA,Eumovate 0.05% ointment,331881005,Ointment,Continuous,,,,500,microgram,1,gram,1
1304000H0BBACAA,Eumovate Eczema and Dermatitis 0.05% cream,331880006,Cream,Continuous,,,,500,microgram,1,gram,1
1304000H0BCABCA,Trimovate cream,8823711000001108,Cream,Continuous,,,,30,mg,1,gram,3
1304000H0BCABCA,Trimovate cream,8823711000001108,Cream,Continuous,,,,500,microgram,1,gram,3
1304000H0BCABCA,Trimovate cream,8823711000001108,Cream,Continuous,,,,100000,unit,1,gram,3
1304000H0BDAABA,Clobavate 0.05% ointment,331881005,Ointment,Continuous,,,,500,microgram,1,gram,1
1304000J0AAABAB,Desoximetasone 0.05% oily cream,331893001,Cream,Continuous,,,,500,microgram,1,gram,1
1304000J0AABABA,Salicylic acid 1% / Desoximetasone 0.25% lotion,3826911000001100,Liquid,Continuous,,,,2.5,mg,1,gram,2
1304000J0AABABA,Salicylic acid 1% / Desoximetasone 0.25% lotion,3826911000001100,Liquid,Continuous,,,,10,mg,1,gram,2
1304000J0BBABAB,Stiedex LP 0.05% oily cream,331893001,Cream,Continuous,,,,500,microgram,1,gram,1
1304000J0BBACBA,Stiedex lotion,3826911000001100,Liquid,Continuous,,,,2.5,mg,1,gram,2
1304000J0BBACBA,Stiedex lotion,3826911000001100,Liquid,Continuous,,,,10,mg,1,gram,2
1304000L0AAAAAA,Diflucortolone 0.1% cream,331904003,Cream,Continuous,,,,1,mg,1,gram,1
1304000L0AAABAB,Diflucortolone 0.1% oily cream,331905002,Cream,Continuous,,,,1,mg,1,gram,1
1304000L0AAACAC,Diflucortolone 0.3% oily cream,331907005,Cream,Continuous,,,,3,mg,1,gram,1
1304000L0AABBBB,Diflucortolone 0.1% ointment,331906001,Ointment,Continuous,,,,1,mg,1,gram,1
1304000L0AABCBC,Diflucortolone 0.3% ointment,331908000,Ointment,Continuous,,,,3,mg,1,gram,1
1304000L0BBAAAA,Nerisone 0.1% cream,331904003,Cream,Continuous,,,,1,mg,1,gram,1
1304000L0BBABAB,Nerisone 0.1% oily cream,331905002,Cream,Continuous,,,,1,mg,1,gram,1
1304000L0BBACAC,Nerisone Forte 0.3% oily cream,331907005,Cream,Continuous,,,,3,mg,1,gram,1
1304000L0BBADBB,Nerisone 0.1% ointment,331906001,Ointment,Continuous,,,,1,mg,1,gram,1
1304000L0BBAEBC,Nerisone Forte 0.3% ointment,331908000,Ointment,Continuous,,,,3,mg,1,gram,1
1304000N0AAABAB,Fluocinolone acetonide 0.025% cream,331944005,Cream,Continuous,,,,250,microgram,1,gram,1
1304000N0AAADAD,Fluocinolone acetonide 0.00625% cream,331940001,Cream,Continuous,,,,62.5,microgram,1,gram,1
1304000N0AAAEAE,Fluocinolone acetonide 0.0025% cream,331941002,Cream,Continuous,,,,25,microgram,1,gram,1
1304000N0AABBBB,Fluocinolone acetonide 0.025% ointment,331939003,Ointment,Continuous,,,,250,microgram,1,gram,1
1304000N0AABCBC,Fluocinolone acetonide 0.00625% ointment,331937001,Ointment,Continuous,,,,62.5,microgram,1,gram,1
1304000N0AABDBD,Fluocinolone acetonide 0.025% gel,331938006,Gel,Continuous,,,,250,microgram,1,gram,1
1304000N0AACACA,Fluocinolone acetonide 0.025% / Clioquinol 3% cream,4194911000001105,Cream,Continuous,,,,30,mg,1,gram,2
1304000N0AACACA,Fluocinolone acetonide 0.025% / Clioquinol 3% cream,4194911000001105,Cream,Continuous,,,,250,microgram,1,gram,2
1304000N0AACBCB,Fluocinolone acetonide 0.025% / Neomycin 0.5% cream,407831007,Cream,Continuous,,,,5,mg,1,gram,2
1304000N0AACBCB,Fluocinolone acetonide 0.025% / Neomycin 0.5% cream,407831007,Cream,Continuous,,,,250,microgram,1,gram,2
1304000N0AACCCC,Fluocinolone acetonide 0.025% / Clioquinol 3% ointment,3862311000001109,Ointment,Continuous,,,,30,mg,1,gram,2
1304000N0AACCCC,Fluocinolone acetonide 0.025% / Clioquinol 3% ointment,3862311000001109,Ointment,Continuous,,,,250,microgram,1,gram,2
1304000N0AACDCD,Fluocinolone acetonide 0.025% / Neomycin 0.5% ointment,407832000,Ointment,Continuous,,,,5,mg,1,gram,2
1304000N0AACDCD,Fluocinolone acetonide 0.025% / Neomycin 0.5% ointment,407832000,Ointment,Continuous,,,,250,microgram,1,gram,2
1304000N0BBAAAB,Synalar 0.025% cream,331944005,Cream,Continuous,,,,250,microgram,1,gram,1
1304000N0BBADAD,Synalar 1 in 4 Dilution 0.00625% cream,331940001,Cream,Continuous,,,,62.5,microgram,1,gram,1
1304000N0BBAEAE,Synalar 1 in 10 Dilution 0.0025% cream,331941002,Cream,Continuous,,,,25,microgram,1,gram,1
1304000N0BBAGBB,Synalar 0.025% ointment,331939003,Ointment,Continuous,,,,250,microgram,1,gram,1
1304000N0BBAHBC,Synalar 1 in 4 Dilution 0.00625% ointment,331937001,Ointment,Continuous,,,,62.5,microgram,1,gram,1
1304000N0BBAIBD,Synalar 0.025% gel,331938006,Gel,Continuous,,,,250,microgram,1,gram,1
1304000N0BBAKCA,Synalar C cream,4194911000001105,Cream,Continuous,,,,30,mg,1,gram,2
1304000N0BBAKCA,Synalar C cream,4194911000001105,Cream,Continuous,,,,250,microgram,1,gram,2
1304000N0BBALCB,Synalar N cream,407831007,Cream,Continuous,,,,5,mg,1,gram,2
1304000N0BBALCB,Synalar N cream,407831007,Cream,Continuous,,,,250,microgram,1,gram,2
1304000N0BBAMCC,Synalar C ointment,3862311000001109,Ointment,Continuous,,,,30,mg,1,gram,2
1304000N0BBAMCC,Synalar C ointment,3862311000001109,Ointment,Continuous,,,,250,microgram,1,gram,2
1304000N0BBANCD,Synalar N ointment,407832000,Ointment,Continuous,,,,5,mg,1,gram,2
1304000N0BBANCD,Synalar N ointment,407832000,Ointment,Continuous,,,,250,microgram,1,gram,2
1304000P0AAAAAA,Fluocinonide 0.05% cream,331950000,Cream,Continuous,,,,500,microgram,1,gram,1
1304000P0AABABA,Fluocinonide 0.05% ointment,331951001,Ointment,Continuous,,,,500,microgram,1,gram,1
1304000P0AABGBG,Fluocinonide 0.05% ointment 25% in White soft paraffin,34447511000001103,Ointment,Continuous,,,,125,microgram,1,gram,1
1304000P0AABJBJ,Fluocinonide 0.05% ointment 10% in Emulsifying ointment,32876311000001109,Ointment,Continuous,,,,50,microgram,1,gram,1
1304000P0AABKBK,Fluocinonide 0.05% ointment 30% in Emulsifying ointment,32876411000001102,Ointment,Continuous,,,,150,microgram,1,gram,1
1304000P0BBAAAA,Metosyn FAPG 0.05% cream,331950000,Cream,Continuous,,,,500,microgram,1,gram,1
1304000P0BBABBA,Metosyn 0.05% ointment,331951001,Ointment,Continuous,,,,500,microgram,1,gram,1
1304000R0AAABAB,Fluocortolone hexanoate 0.25% / Fluocortolone pivalate 0.25% cream,331964000,Cream,Continuous,,,,2.5,mg,1,gram,2
1304000R0AABBBB,Fluocortolone 0.25% / Fluocortolone hexanoate 0.25% ointment,4435311000001100,Ointment,Continuous,,,,2.5,mg,1,gram,2
1304000R0BDAAAB,Ultralanum Plain cream,331964000,Cream,Continuous,,,,2.5,mg,1,gram,2
1304000R0BDABBB,Ultralanum Plain ointment,4435311000001100,Ointment,Continuous,,,,2.5,mg,1,gram,2
1304000S0AAAAAA,Fluticasone 0.05% cream,332055005,Cream,Continuous,,,,500,microgram,1,gram,1
1304000S0AAABAB,Fluticasone 0.005% ointment,332058007,Ointment,Continuous,,,,50,microgram,1,gram,1
1304000S0BBAAAA,Cutivate 0.05% cream,332055005,Cream,Continuous,,,,500,microgram,1,gram,1
1304000S0BBABAB,Cutivate 0.005% ointment,332058007,Ointment,Continuous,,,,50,microgram,1,gram,1
1304000T0AAAAAA,Fludroxycortide 0.0125% cream,331976000,Cream,Continuous,,,,125,microgram,1,gram,1
1304000T0AABABA,Fludroxycortide 0.0125% ointment,331977009,Ointment,Continuous,,,,125,microgram,1,gram,1
1304000T0AACDCD,Fludroxycortide 4micrograms/square cm tape 7.5cm,4747111000001104,Impregnated dressing,Continuous,,,,4,microgram,1,square cm,1
1304000T0AACECE,Fludroxycortide 4micrograms/square cm tape 7.5cm,4747111000001104,Impregnated dressing,Continuous,,,,4,microgram,1,square cm,1
1304000T0BBAAAA,Haelan 0.0125% cream,331976000,Cream,Continuous,,,,125,microgram,1,gram,1
1304000T0BBACBA,Haelan 0.0125% ointment,331977009,Ointment,Continuous,,,,125,microgram,1,gram,1
1304000T0BBAGCC,Haelan 4micrograms/square cm tape 7.5cm,4747111000001104,Impregnated dressing,Continuous,,,,4,microgram,1,square cm,1
1304000U0AAAAAA,Halcinonide 0.1% cream,331981009,Cream,Continuous,,,,1,mg,1,gram,1
1304000U0BBAAAA,Halciderm Topical 0.1% cream,331981009,Cream,Continuous,,,,1,mg,1,gram,1
1304000V0AAACAC,Hydrocortisone 0.5% cream,346990001,Cream,Continuous,,,,5,mg,1,gram,1
1304000V0AAADAD,Hydrocortisone 1% cream,346992009,Cream,Continuous,,,,10,mg,1,gram,1
1304000V0AAAFAF,Hydrocortisone 2.5% cream,331661006,Cream,Continuous,,,,25,mg,1,gram,1
1304000V0AAAJAJ,Hydrocortisone 0.25% / Crotamiton 10% cream,331720002,Cream,Continuous,,,,2.5,mg,1,gram,2
1304000V0AAAJAJ,Hydrocortisone 0.25% / Crotamiton 10% cream,331720002,Cream,Continuous,,,,100,mg,1,gram,2
1304000V0AAANAN,Hydrocortisone 1% / Urea 10% cream,331722005,Cream,Continuous,,,,10,mg,1,gram,2
1304000V0AAANAN,Hydrocortisone 1% / Urea 10% cream,331722005,Cream,Continuous,,,,100,mg,1,gram,2
1304000V0AAAPAP,Generic Calmurid HC cream,3392611000001104,Cream,Continuous,,,,10,mg,1,gram,3
1304000V0AAAPAP,Generic Calmurid HC cream,3392611000001104,Cream,Continuous,,,,50,mg,1,gram,3
1304000V0AAAPAP,Generic Calmurid HC cream,3392611000001104,Cream,Continuous,,,,100,mg,1,gram,3
1304000V0AAAWAW,Hydrocortisone 0.1% cream,331680008,Cream,Continuous,,,,1,mg,1,gram,1
1304000V0AABBBB,Hydrocortisone 0.5% ointment,353223001,Ointment,Continuous,,,,5,mg,1,gram,1
1304000V0AABCBC,Hydrocortisone 1% ointment,347949006,Ointment,Continuous,,,,10,mg,1,gram,1
1304000V0AABDBD,Hydrocortisone 2.5% ointment,331695005,Ointment,Continuous,,,,25,mg,1,gram,1
1304000V0AABRBR,Hydrocortisone 1% lotion,375446003,Liquid,Continuous,,,,10,mg,1,ml,1
1304000V0AACACA,Clioquinol 3% / Hydrocortisone 1% cream,331736000,Cream,Continuous,,,,10,mg,1,gram,2
1304000V0AACACA,Clioquinol 3% / Hydrocortisone 1% cream,331736000,Cream,Continuous,,,,30,mg,1,gram,2
1304000V0AACBCB,Generic Timodine cream,3556711000001102,Cream,Continuous,,,,1,mg,1,gram,4
1304000V0AACBCB,Generic Timodine cream,3556711000001102,Cream,Continuous,,,,5,mg,1,gram,4
1304000V0AACBCB,Generic Timodine cream,3556711000001102,Cream,Continuous,,,,100,mg,1,gram,4
1304000V0AACBCB,Generic Timodine cream,3556711000001102,Cream,Continuous,,,,100000,unit,1,gram,4
1304000V0AACCCC,Generic Terra-Cortril Nystatin cream,3701511000001105,Cream,Continuous,,,,10,mg,1,gram,3
1304000V0AACCCC,Generic Terra-Cortril Nystatin cream,3701511000001105,Cream,Continuous,,,,30,mg,1,gram,3
1304000V0AACCCC,Generic Terra-Cortril Nystatin cream,3701511000001105,Cream,Continuous,,,,100000,iu,1,gram,3
1304000V0AACECE,Hydrocortisone 1% / Potassium hydroxyquinoline sulfate 0.5% cream,4981411000001102,Cream,Continuous,,,,5,mg,1,gram,2
1304000V0AACECE,Hydrocortisone 1% / Potassium hydroxyquinoline sulfate 0.5% cream,4981411000001102,Cream,Continuous,,,,10,mg,1,gram,2
1304000V0AACFCF,"Nystatin 100,000units/g / Chlorhexidine hydrochloride 1% / Hydrocortisone 0.5% cream",3549911000001106,Cream,Continuous,,,,5,mg,1,gram,3
1304000V0AACFCF,"Nystatin 100,000units/g / Chlorhexidine hydrochloride 1% / Hydrocortisone 0.5% cream",3549911000001106,Cream,Continuous,,,,10,mg,1,gram,3
1304000V0AACFCF,"Nystatin 100,000units/g / Chlorhexidine hydrochloride 1% / Hydrocortisone 0.5% cream",3549911000001106,Cream,Continuous,,,,100000,unit,1,gram,3
1304000V0AACGCG,Econazole 1% / Hydrocortisone 1% cream,331743006,Cream,Continuous,,,,10,mg,1,gram,2
1304000V0AACHCH,Hydrocortisone 1% / Miconazole 2% cream,331745004,Cream,Continuous,,,,10,mg,1,gram,2
1304000V0AACHCH,Hydrocortisone 1% / Miconazole 2% cream,331745004,Cream,Continuous,,,,20,mg,1,gram,2
1304000V0AACICI,Hydrocortisone 1% / Clotrimazole 1% cream,331746003,Cream,Continuous,,,,10,mg,1,gram,2
1304000V0AACKCK,Hydrocortisone 1% / Neomycin 0.5% cream,331771000,Cream,Continuous,,,,5,mg,1,gram,2
