pct,month,BNFCode,BNFName,TotalItems,TotalCost
00V,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,70,1747.7800000000002
99F,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,24,623.0400000000001
01A,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,232,5419.29
03Y,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,18,649.2
99D,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,46,1181.6700000000003
04Y,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,78,1875.17
08J,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,29,770.7600000000001
06V,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,162,4220.87
05C,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,89,2262.0500000000006
05T,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,90,2432.08
07H,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,67,1429.2199999999998
04G,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,97,2598.4700000000003
00T,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,54,1612.64
04D,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,58,1618.2
06Q,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,170,4166.33
00Y,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,38,1211.4999999999998
03D,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,85,2089.2699999999995
01G,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,21,642.99
10L,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,72,1609.0400000000002
04H,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,61,1681.65
01W,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,68,1646.9500000000003
00J,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,28,847.4999999999999
06W,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,110,2812.51
09H,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,27,563.7
09L,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,79,2044.8000000000002
00R,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,23,539.9499999999999
04N,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,50,1217.8000000000002
11M,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,263,6881.560000000001
15C,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,265,7584.6100000000015
11X,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,111,2986.93
05Q,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,113,2675.33
04C,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,84,2444.69
06A,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,120,3117.0899999999992
99A,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,192,4730.030000000001
11E,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,53,1209.0
10D,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,43,1080.6000000000001
01X,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,57,1688.35
08P,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,43,942.82
01J,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,18,503.18000000000006
04K,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,89,2576.87
06P,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,78,1873.41
09X,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,114,2870.2500000000005
99J,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,243,6095.230000000002
08E,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,47,1279.0699999999997
99N,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,137,3474.620000000001
07X,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,138,3273.52
03R,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,96,2865.5999999999995
02X,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,45,1270.3200000000002
01E,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,83,2063.46
07Q,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,56,1617.4600000000003
07L,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,35,863.86
02W,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,19,635.8399999999999
08X,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,67,1696.6600000000003
06F,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,88,2286.100000000001
02N,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,61,1647.1499999999999
09A,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,76,1880.22
10Q,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,129,3446.69
06D,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,27,878.52
02R,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,61,1893.1000000000001
00C,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,12,295.56
08G,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,50,1220.8900000000003
5P7,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,1,19.71
99M,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,58,1705.6600000000005
09P,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,126,3109.87
08A,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,122,2433.3600000000006
05V,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,87,2269.16
99G,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,41,821.57
04M,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,55,1508.01
09D,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,85,2464.1600000000003
02A,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,27,703.4000000000001
05N,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,310,8146.050000000001
04E,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,55,1704.0299999999997
02P,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,112,2622.0000000000005
05X,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,25,687.19
99Q,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,76,2116.68
01V,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,43,1170.3000000000002
07J,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,101,2779.8199999999997
08W,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,56,1322.2500000000002
09F,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,134,3450.5800000000004
02Y,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,149,3517.9300000000007
07W,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,32,904.68
01R,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,34,1053.13
00K,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,35,956.09
05G,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,159,3848.75
00Q,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,45,1216.4500000000003
12F,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,59,1713.1600000000005
04Q,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,12,275.70000000000005
5M3,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,1,19.71
03H,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,50,1279.97
02M,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,111,2755.19
02Q,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,63,1571.67
01F,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,41,1255.24
10E,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,104,2646.2400000000002
02D,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,29,774.7
03M,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,155,3900.7899999999995
08Y,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,55,1382.44
06M,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,114,2916.1599999999994
08R,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,24,621.8300000000002
08C,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,21,511.93000000000006
00L,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,28,769.11
08R,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,8,281.64
01V,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,43,1299.3999999999999
99J,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,119,3091.8599999999997
10V,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,38,1230.05
03K,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,11,400.23
08A,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,73,1577.6299999999999
08V,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,9,231.94
06Y,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,31,937.8000000000001
04R,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,66,2166.6399999999994
06Q,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,100,3064.1699999999996
04V,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,53,1775.6599999999996
03N,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,77,2525.3299999999995
08G,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,11,310.15
10A,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,35,1017.1
10C,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,12,626.53
07M,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,96,2712.579999999999
06P,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,45,1169.28
06L,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,31,860.5699999999999
13T,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,91,3063.390000000001
07G,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,24,485.80999999999995
00D,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,16,523.74
01F,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,20,603.3000000000001
11E,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,34,902.03
10J,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,39,1197.0199999999998
00M,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,39,1128.91
00J,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,27,878.57
08Q,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,24,633.4699999999999
03E,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,43,1144.61
03Y,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,3,123.46
02M,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,76,2046.38
12F,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,47,1322.2199999999998
15D,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,60,1731.9799999999996
09H,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,17,594.6
01Y,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,43,1333.3899999999999
05X,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,21,653.0099999999999
99G,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,16,456.79999999999995
00C,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,4,89.09
11X,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,45,1255.4899999999998
06W,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,74,2255.61
NW0,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,1,9.99
06A,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,58,1803.8099999999997
03V,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,12,352.59999999999997
05A,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,38,1360.95
99Q,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,49,1561.5
09L,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,45,1237.7599999999998
06H,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,63,2065.1
01X,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,35,1130.13
01D,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,38,1121.9099999999999
02N,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,20,579.0
04N,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,29,695.85
02E,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,27,833.2399999999999
02Q,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,39,1034.8600000000001
08M,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,20,557.99
10D,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,14,500.5
01G,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,13,486.19999999999993
99E,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,110,2914.1599999999994
02D,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,16,499.44000000000005
00V,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,17,502.42999999999995
03R,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,46,1485.0
02X,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,30,1071.11
04K,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,29,933.3499999999999
03J,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,17,438.79
07P,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,20,512.57
00Q,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,22,758.02
01H,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,40,1366.06
07H,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,19,534.25
08L,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,58,1523.8499999999997
03L,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,23,611.4799999999999
00R,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,16,375.87
04M,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,1,39.54
12D,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,27,960.4
01J,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,10,357.29
08H,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,44,1294.9199999999998
04H,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,34,1096.5600000000002
11N,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,145,4270.420000000001
02F,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,32,1070.61
04G,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,53,1544.1599999999999
00P,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,62,1998.2799999999997
03D,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,13,475.18
15C,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,184,5593.219999999999
05T,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,63,1618.1299999999999
00X,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,13,370.45
08F,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,42,1143.38
09Y,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,36,1221.1299999999999
07V,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,60,1507.78
99K,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,92,2354.620000000001
99P,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,146,4284.850000000001
02G,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,15,440.39
03M,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,30,721.99
03F,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,13,364.02
06F,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,35,909.6899999999999
09X,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,64,1812.7099999999998
15A,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,154,4204.54
05Y,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,56,1832.73
09D,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,40,1149.7199999999998
07Q,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,29,891.7099999999998
99F,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,18,544.99
01A,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,87,2520.2699999999995
09J,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,31,835.4199999999998
11J,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,72,1951.2799999999997
08C,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,17,392.8299999999999
15F,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,75,2356.14
99C,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,16,613.7299999999999
00T,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,6,210.56
04F,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,21,637.81
04C,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,41,1458.3899999999999
11M,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,159,4531.040000000002
06K,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,122,3399.010000000001
01W,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,5,220.67999999999998
00N,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,23,599.4499999999999
05D,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,17,585.6299999999999
10R,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,8,259.59000000000003
03A,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,53,1417.2199999999998
04L,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,19,568.03
07R,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,13,439.82
00Y,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,19,490.68
04D,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,50,1331.74
00L,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,14,367.38
15E,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,193,5885.61
01E,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,54,1515.22
05F,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,58,1480.1699999999996
04E,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,37,1140.55
02Y,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,82,2319.96
07L,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,20,487.03
09N,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,23,775.02
06M,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,44,1241.53
05H,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,23,674.42
05C,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,41,1174.52
08K,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,93,2495.870000000001
02P,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,64,1780.2699999999998
14L,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,74,2116.85
08P,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,25,702.62
06D,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,20,767.57
07W,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,20,484.9
07X,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,50,1280.3899999999999
09E,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,31,658.8799999999999
10Q,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,95,1928.0699999999997
07T,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,13,406.01000000000005
05Q,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,36,1201.8799999999999
05G,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,87,2304.81
06V,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,125,3503.4299999999994
05W,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,48,1542.5099999999998
09W,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,63,1567.7699999999998
03H,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,27,775.1799999999998
08X,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,32,1046.09
09A,2014-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,42,1311.2499999999998
